title,artist,genre,demo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Sentimento Louco - Ao Vivo,Marília Mendonça,"['arrocha', 'sertanejo']",https://p.scdn.co/mp3-preview/788814704a2c5ca919ebb0583242e0948a0a2101?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.674,0.722,7.0,-4.749,1.0,0.0686,0.17,0.0,0.178,0.511,148.101,5YdC74tZejyq3vurDOLFYz,spotify:track:5YdC74tZejyq3vurDOLFYz,https://api.spotify.com/v1/tracks/5YdC74tZejyq3vurDOLFYz,https://api.spotify.com/v1/audio-analysis/5YdC74tZejyq3vurDOLFYz,169865.0,4.0
Coração Machucado - Ao Vivo,Wesley Safadão,"['arrocha', 'forro', 'sertanejo pop']",https://p.scdn.co/mp3-preview/775209149e1760504c04490efa9a8280c9e3e98b?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.519,0.923,0.0,-5.32,1.0,0.148,0.628,0.0,0.881,0.607,187.888,0GhaUJVyWwAKDELlAAFWyo,spotify:track:0GhaUJVyWwAKDELlAAFWyo,https://api.spotify.com/v1/tracks/0GhaUJVyWwAKDELlAAFWyo,https://api.spotify.com/v1/audio-analysis/0GhaUJVyWwAKDELlAAFWyo,219507.0,4.0
Cheia de Marra,Mc Livinho,"['funk carioca', 'funk ostentacao', 'funk paulista']",https://p.scdn.co/mp3-preview/b12294e783e6cb9b64d08bb20e2aa816587d3e72?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.556,0.491,8.0,-7.458,0.0,0.275,0.641,0.00149,0.303,0.529,77.443,4k1IrLxPtGF2qdSSFV5Ghw,spotify:track:4k1IrLxPtGF2qdSSFV5Ghw,https://api.spotify.com/v1/tracks/4k1IrLxPtGF2qdSSFV5Ghw,https://api.spotify.com/v1/audio-analysis/4k1IrLxPtGF2qdSSFV5Ghw,267050.0,5.0
Our Way Out,Nico Collins,"['alt z', 'social media pop']",https://p.scdn.co/mp3-preview/4ea731f7071e1500e93161f15ea72a64778addcf?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.565,0.881,4.0,-4.917,0.0,0.0839,0.237,0.0,0.34,0.457,118.055,01WJWHv12F3nWeXGYsmOOs,spotify:track:01WJWHv12F3nWeXGYsmOOs,https://api.spotify.com/v1/tracks/01WJWHv12F3nWeXGYsmOOs,https://api.spotify.com/v1/audio-analysis/01WJWHv12F3nWeXGYsmOOs,243004.0,4.0
Vou Dar Virote - Ao Vivo,Wesley Safadão,"['arrocha', 'forro', 'sertanejo pop']",https://p.scdn.co/mp3-preview/3a2b5acf7bdba0d6d556d866c797be9b15917494?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.525,0.945,1.0,-4.208,0.0,0.154,0.628,6.42e-05,0.491,0.55,166.151,6bV82DzyaNLjig0tVywear,spotify:track:6bV82DzyaNLjig0tVywear,https://api.spotify.com/v1/tracks/6bV82DzyaNLjig0tVywear,https://api.spotify.com/v1/audio-analysis/6bV82DzyaNLjig0tVywear,163907.0,4.0
Camarote,Wesley Safadão,"['arrocha', 'forro', 'sertanejo pop']",https://p.scdn.co/mp3-preview/437c5ebfb778eeb9ff01de49774da3704f96150e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.532,0.8,9.0,-2.503,1.0,0.0749,0.612,0.0,0.0853,0.749,161.767,77VvA3wNFxm1P9amCKlVHQ,spotify:track:77VvA3wNFxm1P9amCKlVHQ,https://api.spotify.com/v1/tracks/77VvA3wNFxm1P9amCKlVHQ,https://api.spotify.com/v1/audio-analysis/77VvA3wNFxm1P9amCKlVHQ,183867.0,4.0
Ela Domina o Ratatá Tum Tum - Ao Vivo,Wesley Safadão,"['arrocha', 'forro', 'sertanejo pop']",https://p.scdn.co/mp3-preview/33a4f61080864cf1a86cffe4828764dc7ce94877?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.504,0.957,11.0,-3.627,0.0,0.0649,0.102,0.0,0.299,0.931,155.996,5ITDkudn3l1YoZc2TP0vhN,spotify:track:5ITDkudn3l1YoZc2TP0vhN,https://api.spotify.com/v1/tracks/5ITDkudn3l1YoZc2TP0vhN,https://api.spotify.com/v1/audio-analysis/5ITDkudn3l1YoZc2TP0vhN,182707.0,4.0
Não Me Deixe Sozinho,Nego do Borel,"['funk carioca', 'funk das antigas', 'funk ostentacao', 'funk pop']",https://p.scdn.co/mp3-preview/74a4a775e87fb069565b476ef3e9a7f6f3643aa1?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.782,0.919,8.0,-3.771,0.0,0.115,0.274,3.09e-06,0.0521,0.691,132.99,0gNxi721t2RcPt5LdWGfpb,spotify:track:0gNxi721t2RcPt5LdWGfpb,https://api.spotify.com/v1/tracks/0gNxi721t2RcPt5LdWGfpb,https://api.spotify.com/v1/audio-analysis/0gNxi721t2RcPt5LdWGfpb,151680.0,4.0
Turutum,MC Kevinho,"['arrocha', 'funk carioca', 'funk ostentacao', 'funk pop']",https://p.scdn.co/mp3-preview/1d625edf2730fbd161124508d8b57c9a1fede739?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.878,0.88,1.0,0.047,1.0,0.0856,0.401,0.00716,0.0983,0.962,129.926,04oolcObomYhQ5VZpsHh1z,spotify:track:04oolcObomYhQ5VZpsHh1z,https://api.spotify.com/v1/tracks/04oolcObomYhQ5VZpsHh1z,https://api.spotify.com/v1/audio-analysis/04oolcObomYhQ5VZpsHh1z,206865.0,4.0
De Buenas,Josh Gamez,[],https://p.scdn.co/mp3-preview/0b8e361925d0da2213ae4a0b1756e58e9fcdfccd?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.586,0.778,9.0,-3.428,1.0,0.272,0.171,0.0,0.133,0.442,95.994,4aza6ni2rG8tp6MiBKAeCe,spotify:track:4aza6ni2rG8tp6MiBKAeCe,https://api.spotify.com/v1/tracks/4aza6ni2rG8tp6MiBKAeCe,https://api.spotify.com/v1/audio-analysis/4aza6ni2rG8tp6MiBKAeCe,205000.0,4.0
Deixa a Gente Quieto - Ao Vivo,João Bosco & Vinicius,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/cd4cf40538dbba0bedb128e6e49905c4d59e5087?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.456,0.87,7.0,-3.793,0.0,0.0748,0.57,0.0,0.572,0.364,147.796,4PNi30UilK0CZi2z9wegMQ,spotify:track:4PNi30UilK0CZi2z9wegMQ,https://api.spotify.com/v1/tracks/4PNi30UilK0CZi2z9wegMQ,https://api.spotify.com/v1/audio-analysis/4PNi30UilK0CZi2z9wegMQ,176155.0,4.0
Os Anjos Cantam,Jorge & Mateus,"['arrocha', 'sertanejo', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/f43a471f3263d5a62e97e034b1b9813f4b5d3e90?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.508,0.761,11.0,-7.543,1.0,0.0447,0.677,1.22e-05,0.0702,0.595,180.177,6ccKu0LwJzOhLAxBwP2PTk,spotify:track:6ccKu0LwJzOhLAxBwP2PTk,https://api.spotify.com/v1/tracks/6ccKu0LwJzOhLAxBwP2PTk,https://api.spotify.com/v1/audio-analysis/6ccKu0LwJzOhLAxBwP2PTk,197600.0,4.0
Você Foi Diferente,MC G15,"['funk carioca', 'funk ostentacao', 'funk paulista']",https://p.scdn.co/mp3-preview/5fedb5bcf4ecf96aab86a85e4a451c2c01d80a38?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.684,0.76,11.0,-5.542,0.0,0.887,0.609,0.0,0.271,0.652,129.758,6WZjB7VKPed4PPRnWLGZ68,spotify:track:6WZjB7VKPed4PPRnWLGZ68,https://api.spotify.com/v1/tracks/6WZjB7VKPed4PPRnWLGZ68,https://api.spotify.com/v1/audio-analysis/6WZjB7VKPed4PPRnWLGZ68,177789.0,4.0
Vou Desafiar Você,Mc Sapao,"['funk carioca', 'funk das antigas', 'funk melody']",https://p.scdn.co/mp3-preview/9ba514dbb45b20e6f30ed0eddecd6257f242da85?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.644,0.898,8.0,-0.109,0.0,0.289,0.358,5.28e-05,0.159,0.541,132.028,0P3k6Jipqv1UWX0a4GmUuj,spotify:track:0P3k6Jipqv1UWX0a4GmUuj,https://api.spotify.com/v1/tracks/0P3k6Jipqv1UWX0a4GmUuj,https://api.spotify.com/v1/audio-analysis/0P3k6Jipqv1UWX0a4GmUuj,239740.0,4.0
Pé Direito,Mc Davi,"['funk carioca', 'funk ostentacao', 'funk paulista']",https://p.scdn.co/mp3-preview/0ef56cc342ed796e70d3a5ff99efe4617c3e1c5d?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.793,0.54,6.0,-3.72,0.0,0.0349,0.628,0.0,0.139,0.322,130.025,3S5cUCJsPxTAuryIjC89WC,spotify:track:3S5cUCJsPxTAuryIjC89WC,https://api.spotify.com/v1/tracks/3S5cUCJsPxTAuryIjC89WC,https://api.spotify.com/v1/audio-analysis/3S5cUCJsPxTAuryIjC89WC,190721.0,4.0
How Deep Is Your Love,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",https://p.scdn.co/mp3-preview/6ea882c92b0e9be9ee00fd213cf133f70ccefffb?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.738,0.868,11.0,-4.373,0.0,0.0731,0.0392,0.00169,0.388,0.336,122.003,22mek4IiqubGD9ctzxc69s,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640.0,4.0
Made In Roça - Ao Vivo,Loubet,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/7c9eb85675e3a5dabe177c2f37891c34e6a341dd?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.729,0.939,7.0,-4.39,1.0,0.0987,0.186,0.0,0.972,0.909,161.949,69UAOA6FuofWrKFuVZVO7R,spotify:track:69UAOA6FuofWrKFuVZVO7R,https://api.spotify.com/v1/tracks/69UAOA6FuofWrKFuVZVO7R,https://api.spotify.com/v1/audio-analysis/69UAOA6FuofWrKFuVZVO7R,175802.0,4.0
Tim Tim - Ao Vivo,Wesley Safadão,"['arrocha', 'forro', 'sertanejo pop']",https://p.scdn.co/mp3-preview/87bcf9e9527626953b5c8c217d7e95bd759017d0?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.676,0.937,2.0,-4.964,0.0,0.0504,0.581,0.0,0.143,0.891,163.998,4bftZ7IayYg0I6qQNk4ecK,spotify:track:4bftZ7IayYg0I6qQNk4ecK,https://api.spotify.com/v1/tracks/4bftZ7IayYg0I6qQNk4ecK,https://api.spotify.com/v1/audio-analysis/4bftZ7IayYg0I6qQNk4ecK,174067.0,4.0
Folgado - Ao Vivo,Marília Mendonça,"['arrocha', 'sertanejo']",https://p.scdn.co/mp3-preview/9345a21e75df10a44149825709ed4948349f5ad3?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.712,0.89,1.0,-3.792,0.0,0.0729,0.645,0.0,0.0726,0.569,163.848,4DYmJ19DhmxUe26QhANDYv,spotify:track:4DYmJ19DhmxUe26QhANDYv,https://api.spotify.com/v1/tracks/4DYmJ19DhmxUe26QhANDYv,https://api.spotify.com/v1/audio-analysis/4DYmJ19DhmxUe26QhANDYv,163902.0,4.0
A Dama e o Vagabundo - Ao Vivo,Wesley Safadão,"['arrocha', 'forro', 'sertanejo pop']",https://p.scdn.co/mp3-preview/ccfc3118f087d2c9c7c811c9720d4234b4210772?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.441,0.93,9.0,-3.952,1.0,0.185,0.162,0.0,0.67,0.556,161.554,4gIpUxumDOvT5Hge25pCyj,spotify:track:4gIpUxumDOvT5Hge25pCyj,https://api.spotify.com/v1/tracks/4gIpUxumDOvT5Hge25pCyj,https://api.spotify.com/v1/audio-analysis/4gIpUxumDOvT5Hge25pCyj,220707.0,4.0
Até Ex Duvida (feat. Maiara & Maraisa) - Ao Vivo,Day e Lara,['sertanejo pop'],https://p.scdn.co/mp3-preview/e04b8b661d46ff0ddbacaa65fd86fb927e3f1487?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.659,0.926,1.0,-2.344,0.0,0.164,0.158,0.0,0.96,0.76,164.958,3twpVbHfTCpgHNlStxfpzx,spotify:track:3twpVbHfTCpgHNlStxfpzx,https://api.spotify.com/v1/tracks/3twpVbHfTCpgHNlStxfpzx,https://api.spotify.com/v1/audio-analysis/3twpVbHfTCpgHNlStxfpzx,157947.0,4.0
Você Faz Falta Aqui - Ao Vivo | Acústico,Maiara & Maraisa,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/1c29d92de1ff15cf1ea436d35817a214b78ea54a?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.815,0.674,9.0,-4.018,1.0,0.0934,0.498,0.0,0.125,0.639,106.056,19Ggp86mkEnRw93u91IJPO,spotify:track:19Ggp86mkEnRw93u91IJPO,https://api.spotify.com/v1/tracks/19Ggp86mkEnRw93u91IJPO,https://api.spotify.com/v1/audio-analysis/19Ggp86mkEnRw93u91IJPO,164178.0,4.0
Saudade do Meu Ex - Ao Vivo | Acústico,Marília Mendonça,"['arrocha', 'sertanejo']",https://p.scdn.co/mp3-preview/c744a7f145de5f19bab9be43a287101ad4d1bdad?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.734,0.762,1.0,-4.248,0.0,0.0644,0.213,0.0,0.124,0.786,171.925,5ZCwyAL9zbEJVmmNQwt9lE,spotify:track:5ZCwyAL9zbEJVmmNQwt9lE,https://api.spotify.com/v1/tracks/5ZCwyAL9zbEJVmmNQwt9lE,https://api.spotify.com/v1/audio-analysis/5ZCwyAL9zbEJVmmNQwt9lE,160105.0,4.0
Movimento da sanfoninha - Ao vivo,Anitta,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",https://p.scdn.co/mp3-preview/c2e67c31a2947f8e755125d5a92318a838e04d31?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.76,0.999,9.0,-4.007,1.0,0.15,0.177,0.281,0.866,0.0807,133.002,2loApP0kPaim0BTDVP9F26,spotify:track:2loApP0kPaim0BTDVP9F26,https://api.spotify.com/v1/tracks/2loApP0kPaim0BTDVP9F26,https://api.spotify.com/v1/audio-analysis/2loApP0kPaim0BTDVP9F26,176608.0,4.0
Hoje Somos Só Metade - Ao Vivo,Marília Mendonça,"['arrocha', 'sertanejo']",https://p.scdn.co/mp3-preview/14628a1a9c74c69c6f9cbfa1de382d39ce28f17f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.707,0.862,1.0,-4.549,0.0,0.0927,0.606,0.0,0.135,0.816,170.102,2bKuHYkbEpKgNNVQ0eGJlB,spotify:track:2bKuHYkbEpKgNNVQ0eGJlB,https://api.spotify.com/v1/tracks/2bKuHYkbEpKgNNVQ0eGJlB,https://api.spotify.com/v1/audio-analysis/2bKuHYkbEpKgNNVQ0eGJlB,169296.0,4.0
Raspão (feat. Simone & Simaria) - Ao Vivo,Henrique & Diego,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/346e4e1a7c347b96e992e24c28329fe2fa8c6a57?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.598,0.885,7.0,-3.383,1.0,0.0509,0.255,0.0,0.965,0.648,113.919,6gquljDBW7rE6mCBzmTRxo,spotify:track:6gquljDBW7rE6mCBzmTRxo,https://api.spotify.com/v1/tracks/6gquljDBW7rE6mCBzmTRxo,https://api.spotify.com/v1/audio-analysis/6gquljDBW7rE6mCBzmTRxo,192947.0,4.0
O Que É Amor Pra Você - Ao Vivo,Marília Mendonça,"['arrocha', 'sertanejo']",https://p.scdn.co/mp3-preview/239c5cd54423683d75307320b8d29c3269733c66?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.682,0.91,9.0,-3.791,1.0,0.124,0.534,0.0,0.35,0.896,163.985,1DdnD06naRACOpK8lAnLp1,spotify:track:1DdnD06naRACOpK8lAnLp1,https://api.spotify.com/v1/tracks/1DdnD06naRACOpK8lAnLp1,https://api.spotify.com/v1/audio-analysis/1DdnD06naRACOpK8lAnLp1,184207.0,4.0
"Farra, Pinga e Foguete",Bruno & Barretto,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/14a25a7df41967efdb7ed075f0106daf37e469ff?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.606,0.818,9.0,-4.426,1.0,0.276,0.14,0.0,0.369,0.507,96.001,50BLTf1U0LHzxYc4M6clwC,spotify:track:50BLTf1U0LHzxYc4M6clwC,https://api.spotify.com/v1/tracks/50BLTf1U0LHzxYc4M6clwC,https://api.spotify.com/v1/audio-analysis/50BLTf1U0LHzxYc4M6clwC,162377.0,4.0
Vai Toma No Cu,Nailbomb,"['alternative metal', 'death metal', 'groove metal', 'nu metal', 'rap rock']",https://p.scdn.co/mp3-preview/0f99e0e7b0e184235f9e1f0066558a729030e0a1?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.382,0.994,9.0,-9.634,1.0,0.0523,2.38e-06,0.166,0.104,0.0672,168.833,404D80tjpXwh59JHD5GqN1,spotify:track:404D80tjpXwh59JHD5GqN1,https://api.spotify.com/v1/tracks/404D80tjpXwh59JHD5GqN1,https://api.spotify.com/v1/audio-analysis/404D80tjpXwh59JHD5GqN1,287307.0,4.0
Alô Porteiro - Ao Vivo,Marília Mendonça,"['arrocha', 'sertanejo']",https://p.scdn.co/mp3-preview/69f1a4eb43eedc206ad4359d0df8a7da9c2ac12c?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.839,0.764,7.0,-5.556,1.0,0.12,0.315,3.18e-06,0.0709,0.667,131.974,1VapsxlgG0g2D80LeEXBqE,spotify:track:1VapsxlgG0g2D80LeEXBqE,https://api.spotify.com/v1/tracks/1VapsxlgG0g2D80LeEXBqE,https://api.spotify.com/v1/audio-analysis/1VapsxlgG0g2D80LeEXBqE,196818.0,4.0
Falei pra Elas,MC G15,"['funk carioca', 'funk ostentacao', 'funk paulista']",https://p.scdn.co/mp3-preview/788bdfdd101cc67e0efdd802ad14b8d706068b61?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.73,0.695,9.0,-2.084,1.0,0.256,0.465,0.0,0.346,0.582,75.696,2zQiqpgjBjh1jXJEIPunDa,spotify:track:2zQiqpgjBjh1jXJEIPunDa,https://api.spotify.com/v1/tracks/2zQiqpgjBjh1jXJEIPunDa,https://api.spotify.com/v1/audio-analysis/2zQiqpgjBjh1jXJEIPunDa,203000.0,5.0
Elas Gostam de Gasolina - Ao Vivo,Anderson & Vei da Pisadinha,"['arrochadeira', 'forro', 'piseiro']",https://p.scdn.co/mp3-preview/fdb3510aa2df318ebe313836bbd6180caa32b802?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.816,0.809,1.0,-6.849,1.0,0.101,0.0483,0.000246,0.0526,0.633,169.894,3tkEf7vw4zDBFAQxY1vdcv,spotify:track:3tkEf7vw4zDBFAQxY1vdcv,https://api.spotify.com/v1/tracks/3tkEf7vw4zDBFAQxY1vdcv,https://api.spotify.com/v1/audio-analysis/3tkEf7vw4zDBFAQxY1vdcv,173469.0,4.0
B.Y.O.B.,System Of A Down,"['alternative metal', 'nu metal', 'rap metal', 'rock']",https://p.scdn.co/mp3-preview/6d17f13307a49b61fe2c8bf854db13523d1234f2?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.538,0.981,1.0,-2.688,0.0,0.14,0.00662,0.0,0.219,0.711,101.414,0EYOdF5FCkgOJJla8DI2Md,spotify:track:0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/tracks/0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/audio-analysis/0EYOdF5FCkgOJJla8DI2Md,255467.0,4.0
Chefe É Chefe Né Pai,DENNIS,"['funk carioca', 'funk das antigas', 'sertanejo pop']",https://p.scdn.co/mp3-preview/55b6afe7e633d4440847def45c4682bd83da6e78?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.885,0.823,7.0,-5.309,1.0,0.233,0.155,0.0,0.103,0.878,130.022,0K1oCudr2sTfkuNaFL1Dyo,spotify:track:0K1oCudr2sTfkuNaFL1Dyo,https://api.spotify.com/v1/tracks/0K1oCudr2sTfkuNaFL1Dyo,https://api.spotify.com/v1/audio-analysis/0K1oCudr2sTfkuNaFL1Dyo,153232.0,4.0
Hymn for the Weekend,Coldplay,"['permanent wave', 'pop']",https://p.scdn.co/mp3-preview/b14e14b9e6c1dbe07461d078a88194363c64e1bf?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.491,0.693,0.0,-6.487,0.0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,spotify:track:3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,258267.0,4.0
Que Pena Que Acabou - Ao Vivo,Gusttavo Lima,"['arrocha', 'sertanejo', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/5881d38749b335521987066e1d97b64a88230185?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.514,0.933,0.0,-3.828,1.0,0.0628,0.408,0.0,0.902,0.806,173.971,1Yxg9XzWUCKFX0ynQAzw2d,spotify:track:1Yxg9XzWUCKFX0ynQAzw2d,https://api.spotify.com/v1/tracks/1Yxg9XzWUCKFX0ynQAzw2d,https://api.spotify.com/v1/audio-analysis/1Yxg9XzWUCKFX0ynQAzw2d,221724.0,4.0
Se Olha No Espelho - Ao Vivo,Maiara & Maraisa,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/f06c3e3f4254221530808dee85c7d67064c04be6?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.346,0.752,0.0,-3.585,1.0,0.0614,0.601,0.0,0.884,0.621,207.148,2wmY09fsvmYgA7bKZzjAVt,spotify:track:2wmY09fsvmYgA7bKZzjAVt,https://api.spotify.com/v1/tracks/2wmY09fsvmYgA7bKZzjAVt,https://api.spotify.com/v1/audio-analysis/2wmY09fsvmYgA7bKZzjAVt,211920.0,4.0
Esqueceu do Ex,Pedro Paulo & Alex,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/832aba834f659de7c4bc20edfb257dc25a1258c8?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.713,0.589,6.0,-6.156,0.0,0.345,0.264,1.09e-06,0.186,0.964,129.953,6DIEJZVrtviD5hFDW7O3J8,spotify:track:6DIEJZVrtviD5hFDW7O3J8,https://api.spotify.com/v1/tracks/6DIEJZVrtviD5hFDW7O3J8,https://api.spotify.com/v1/audio-analysis/6DIEJZVrtviD5hFDW7O3J8,162720.0,3.0
Logo Eu,Jorge & Mateus,"['arrocha', 'sertanejo', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/fc956d75664af80586fe7bee0dee509905553d9d?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.558,0.701,4.0,-6.906,1.0,0.0982,0.376,0.0,0.26,0.727,183.927,2655xYZ347fG2N6OjkoMQ8,spotify:track:2655xYZ347fG2N6OjkoMQ8,https://api.spotify.com/v1/tracks/2655xYZ347fG2N6OjkoMQ8,https://api.spotify.com/v1/audio-analysis/2655xYZ347fG2N6OjkoMQ8,155720.0,4.0
Até Você Voltar,Henrique & Juliano,"['arrocha', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/3163c45edb2c98ef8137af66b5a1bf026766ec17?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.747,0.849,10.0,-3.257,1.0,0.0393,0.719,0.0,0.973,0.779,129.764,4ksSf8cL3VlUvQSkFcRHy3,spotify:track:4ksSf8cL3VlUvQSkFcRHy3,https://api.spotify.com/v1/tracks/4ksSf8cL3VlUvQSkFcRHy3,https://api.spotify.com/v1/audio-analysis/4ksSf8cL3VlUvQSkFcRHy3,204080.0,4.0
Tchuky Tchuky,Cabrera,['funk pop'],https://p.scdn.co/mp3-preview/3f0cb2861c0126bd7e666b9606800b7b9601a1e0?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.835,0.815,7.0,-2.663,1.0,0.0685,0.145,4.7e-05,0.0927,0.925,90.014,5xiWD7LYMB7zH1ra5FHqf6,spotify:track:5xiWD7LYMB7zH1ra5FHqf6,https://api.spotify.com/v1/tracks/5xiWD7LYMB7zH1ra5FHqf6,https://api.spotify.com/v1/audio-analysis/5xiWD7LYMB7zH1ra5FHqf6,164403.0,4.0
50/50 - Ao Vivo,Gusttavo Lima,"['arrocha', 'sertanejo', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/c626f150a8fe31c9f5bea3633858c935f11f9e06?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.558,0.904,3.0,-4.116,1.0,0.182,0.558,0.0,0.924,0.681,176.299,4dTTbJMf8kO1QIWlZMCVj2,spotify:track:4dTTbJMf8kO1QIWlZMCVj2,https://api.spotify.com/v1/tracks/4dTTbJMf8kO1QIWlZMCVj2,https://api.spotify.com/v1/audio-analysis/4dTTbJMf8kO1QIWlZMCVj2,150056.0,4.0
Mexidinho - Ao Vivo,Maiara & Maraisa,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/5582093a54e563d0a91264b4b109037954a5397f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.531,0.94,11.0,-2.786,0.0,0.204,0.633,0.0,0.36,0.602,182.287,2N1ksfnRHLmKlTNHwuaGvF,spotify:track:2N1ksfnRHLmKlTNHwuaGvF,https://api.spotify.com/v1/tracks/2N1ksfnRHLmKlTNHwuaGvF,https://api.spotify.com/v1/audio-analysis/2N1ksfnRHLmKlTNHwuaGvF,149240.0,4.0
Show Completo - Ao Vivo,Maiara & Maraisa,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://p.scdn.co/mp3-preview/141092deef261fa1442c1e22e310f0de1b329eb9?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.652,0.938,7.0,-2.188,1.0,0.221,0.472,0.0,0.973,0.75,153.922,5WXIBx21pd7zJscPGd8ZaT,spotify:track:5WXIBx21pd7zJscPGd8ZaT,https://api.spotify.com/v1/tracks/5WXIBx21pd7zJscPGd8ZaT,https://api.spotify.com/v1/audio-analysis/5WXIBx21pd7zJscPGd8ZaT,159547.0,4.0
Me & You (feat. IRO),Various Artists,[],https://p.scdn.co/mp3-preview/49224b06690fc6ac777b2cb17822eb3ba38715ae?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.78,0.63,2.0,-6.52,0.0,0.0334,0.166,0.156,0.105,0.367,120.988,2WTCoQLkQ9FPdvThkf8nN1,spotify:track:2WTCoQLkQ9FPdvThkf8nN1,https://api.spotify.com/v1/tracks/2WTCoQLkQ9FPdvThkf8nN1,https://api.spotify.com/v1/audio-analysis/2WTCoQLkQ9FPdvThkf8nN1,327273.0,4.0
